RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,GFEDVegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,TreeAge_Binary_Measurements,Photosynthesis_Binary_Measurements,Sapflow_Binary_Measurements,NPP_Binary_Measurements,GPP_Binary_Measurements,NEP_Binary_Measurements,Ra_Binary_Measurements,NSC_Binary_Measurements,FoliarN_Binary_Measurements,WoodN_Binary_Measurements,PyCChar_Binary_Measurements,Emissions_Binary_Measurements,Regeneration_Binary_Measurements,BAI_treecores_Binary_Measurements,Isotopes_Binary_Measurements,MRT_Binary_Measurements,LiveC_units_StockData,PyC_units_StockData,DeadC_units_StockData,LitterC_units_StockData,TEC_units_StockData,ANPP_units_FluxData,GPP_units_FluxData,Ra_units_FluxData,NPP_units_FluxData,NEP_units_FluxData,Reco_units_FluxData,Photosynthesis_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionNote_StockData,LiveWoodC_StockData,FoliageC_StockData,TotalLive_StockData,PyC_StockData,CWDC_StockData,FWDC_StockData,LitterC_StockData,TotalDead_StockData,TotalAboveground_StockData,TEC_StockData,ANPP_FluxData,GPP_FluxData,Ra_FluxData,NPP_FluxData,NEP_FluxData,Reco_FluxData,Photosynthesis_num_FluxData,LiveC_Emissions,DeadC_Emissions,ForestFloor_Emissions,LeafLitter_Emissions,TotalAbovegroundC_Emissions,Vcmax_text_Burned1_FluxData,Photosynthesis_text_Burned1_FluxData,BAI_text_Burned1_FluxData,UniqueID,LiveWoodC_StockData_MgC_ha,FoliageC_StockData_MgC_ha,TotalLive_StockData_MgC_ha,TotalAboveground_StockData_MgC_ha,PyC_StockData_MgC_ha,CWDC_StockData_MgC_ha,FWDC_StockData_MgC_ha,TotalDead_StockData_MgC_ha,LitterC_StockData_MgC_ha,TEC_StockData_MgC_ha,LiveWoodC_StockData_percent,FoliageC_StockData_percent,TotalLive_StockData_percent,TotalAboveground_StockData_percent,LitterC_StockData_percent,Biome,Biome_simple,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,Photosynthesis_FluxData_g_m2,Photosynthesis_FluxData_g_m2_unit
315,3,3,Control,NA,15,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec
315,1,4,Burn,Burned,2,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,Burned,High light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,315_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026422,sec
315,2,5,Burn,Burned,3,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,Burned,High light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,315_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022819,sec
315,3,6,Burn,Burned,15,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,Burned,High light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,315_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00020417,sec
315,1,7,Burn,Burned,2,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,Burned,low light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,315_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61E-05,sec
315,2,8,Burn,Burned,3,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,Burned,low light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,315_8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41E-05,sec
315,3,9,Burn,Burned,15,Mixed,"Daniels, Quanita Farrah; Throop, Heather L.","Ecophysiological responses of Terminalia sericea to fire history in a semi-arid woodland savanna, central Namibia - ScienceDirect",10.1016/j.sajb.2021.10.023,Wildfire,Terminalia sericea,SAVA,Namibia,-20.3051,17.1445,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,Burned,low light,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,315_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21E-05,sec
317,1,1,Control,Unburned,25,High,"D'Antonio, Carla M.; Yelenik, Stephanie G.; Mack, Michelle C.",Ecosystem vs. community recovery 25years after grass invasions and fire in a subtropical woodland - D'Antonio - 2017 - Journal of Ecology - Wiley Online Library,10.1111/1365-2745.12855,NA,woody shrubs and trees,SAVA,USA,19.37,-155.29,1,0,All,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,gC_per_m2,NA,NA,gC_per_m2,NA,g_per_m2_per_yr,NA,NA,NA,NA,NA,NA,gC_per_m2_per_year,Unburned,NA,NA,NA,5200,NA,NA,NA,1200,NA,NA,NA,850,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,317_1,NA,NA,52,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,Tropical & Subtropical Dry Broadleaf Forests,TropicalForest,408,yr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1,2,Burn,Burned,25,High,"D'Antonio, Carla M.; Yelenik, Stephanie G.; Mack, Michelle C.",Ecosystem vs. community recovery 25years after grass invasions and fire in a subtropical woodland - D'Antonio - 2017 - Journal of Ecology - Wiley Online Library,10.1111/1365-2745.12855,NA,woody shrubs and trees,SAVA,USA,19.37,-155.29,1,0,All,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,gC_per_m2,NA,NA,gC_per_m2,NA,g_per_m2_per_yr,NA,NA,NA,NA,NA,NA,gC_per_m2_per_year,Burned,NA,NA,NA,2700,NA,NA,NA,700,NA,NA,NA,960,NA,NA,NA,NA,NA,NA,410,NA,NA,NA,NA,NA,NA,NA,317_2,NA,NA,27,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,Tropical & Subtropical Dry Broadleaf Forests,TropicalForest,460.8,yr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1,1,Control,NA,2,High,"DiCristina, Katherine; Germino, Matthew","CORRELATION OF NEIGHBORHOOD RELATIONSHIPS, CARBON ASSIMILATION, AND WATER STATUS OF SAGEBRUSH SEEDLINGS ESTABLISHING AFTER FIRE (bioone.org)",10.3398/1527-0904(2006)66[441:CONRCA]2.0.CO;2,RxFire,sagebrush steppe (Artemisia tridentata),SAVA,USA,44.1444,-112.1247,2,0,Seedlings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deserts & Xeric Shrublands,Desert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec
353,1,2,Burn,HighSeverity,2,High,"DiCristina, Katherine; Germino, Matthew","CORRELATION OF NEIGHBORHOOD RELATIONSHIPS, CARBON ASSIMILATION, AND WATER STATUS OF SAGEBRUSH SEEDLINGS ESTABLISHING AFTER FIRE (bioone.org)",10.3398/1527-0904(2006)66[441:CONRCA]2.0.CO;2,RxFire,sagebrush steppe (Artemisia tridentata),SAVA,USA,44.1444,-112.1247,2,0,Seedlings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,umolCO2_per_m2_per_sec,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,353_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deserts & Xeric Shrublands,Desert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00018015,sec
362,1,1,Control,Unburned,2,High,"Donato, Daniel C.; Fontaine, Joseph B.; Campbell, John L.",Burning the legacy? Influence of wildfire reburn on dead wooddynamics in a temperate conifer forest - Donato - 2016 - Ecosphere - Wiley Online Library,10.1002/ecs2.1341,Wildfire,mixed conifer,TEMF,USA,42.26,-123.49,0,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,Mg_per_hectare,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,0,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362_1,NA,NA,NA,NA,0,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1,2,Burn,Burned,2,High,"Donato, Daniel C.; Fontaine, Joseph B.; Campbell, John L.",Burning the legacy? Influence of wildfire reburn on dead wooddynamics in a temperate conifer forest - Donato - 2016 - Ecosphere - Wiley Online Library,10.1002/ecs2.1341,Wildfire,mixed conifer,TEMF,USA,42.26,-123.49,0,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,Mg_per_hectare,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,Single fire burn,NA,NA,NA,8,NA,NA,NA,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362_2,NA,NA,NA,NA,3.84,NA,NA,148.32,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1,3,Burn,Burned,2,High,"Donato, Daniel C.; Fontaine, Joseph B.; Campbell, John L.",Burning the legacy? Influence of wildfire reburn on dead wooddynamics in a temperate conifer forest - Donato - 2016 - Ecosphere - Wiley Online Library,10.1002/ecs2.1341,Wildfire,mixed conifer,TEMF,USA,42.26,-123.49,0,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,Mg_per_hectare,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burned,Reburn (15-yr interval),NA,NA,NA,19.5,NA,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362_3,NA,NA,NA,NA,9.36,NA,NA,81.12,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,1,1,Control,NA,0.8,Mixed,"Elliott, KJ; Vose, JM; Clinton, BD",Growth of eastern white pine (Pinus strobus L.) related to forest floor consumption by prescribed fire in the Southern Appalachians,10.1093/sjaf/26.1.18,RxFire,Pinus strobus,TEMF,USA,35.12,-83.24,1,0,Seedlings,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2,NA,NA,NA,NA,NA,NA,NA,398_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,1,2,Burn,Burned,0.8,Mixed,"Elliott, KJ; Vose, JM; Clinton, BD",Growth of eastern white pine (Pinus strobus L.) related to forest floor consumption by prescribed fire in the Southern Appalachians,10.1093/sjaf/26.1.18,RxFire,Pinus strobus,TEMF,USA,35.12,-83.24,1,0,Seedlings,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,Burned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,1,1,Control,PreFire,1,Mixed,"Eskelson, Bianca N. I.; Monleon, Vicente J.; Fried, Jeremy S.",A 6 year longitudinal study of post-fire woody carbon dynamics in California's forests,10.1139/cjfr-2015-0375,Wildfire,mixed conifer,TEMF,USA,40.1,-123,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,PreFire,All wood(hardwoood + softwood),108,NA,NA,NA,10,NA,NA,16,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405_1,108,NA,NA,123,NA,10,NA,16,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,2,2,Control,PreFire,1,Mixed,"Eskelson, Bianca N. I.; Monleon, Vicente J.; Fried, Jeremy S.",A 6 year longitudinal study of post-fire woody carbon dynamics in California's forests,10.1139/cjfr-2015-0375,Wildfire,mixed conifer,TEMF,USA,40.1,-123,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,PreFire,All wood(hardwoood + softwood),39,NA,NA,NA,6,NA,NA,8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405_2,39,NA,NA,48,NA,6,NA,8,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,1,3,Burn,LowSeverity,1,Mixed,"Eskelson, Bianca N. I.; Monleon, Vicente J.; Fried, Jeremy S.",A 6 year longitudinal study of post-fire woody carbon dynamics in California's forests,10.1139/cjfr-2015-0375,Wildfire,mixed conifer,TEMF,USA,40.1,-123,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,LowSeverity,NA,105,NA,NA,NA,6,NA,NA,15,119,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,4,NA,NA,NA,405_3,105,NA,NA,119,NA,6,NA,15,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,2,4,Burn,HighSeverity,1,Mixed,"Eskelson, Bianca N. I.; Monleon, Vicente J.; Fried, Jeremy S.",A 6 year longitudinal study of post-fire woody carbon dynamics in California's forests,10.1139/cjfr-2015-0375,Wildfire,mixed conifer,TEMF,USA,40.1,-123,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,MgC_per_hectare,HighSeverity,NA,1,NA,NA,NA,2,NA,NA,29,30,NA,NA,NA,NA,NA,NA,NA,NA,38,4,NA,NA,18,NA,NA,NA,405_4,1,NA,NA,30,NA,2,NA,29,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,1,1,Control,Unburned,2.5,Mixed,"Fairman, Thomas A.; Nitschke, Craig R.; Bennett, Lauren T.",Carbon stocks and stability are diminished by short-interval wildfires in fire-tolerant eucalypt forests - ScienceDirect,10.1016/j.foreco.2021.119919,Wildfire,eucalypts,TEMF,Australia,-37.8,146.7,1,1,All,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,230,NA,NA,0.45,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411_1,230,NA,NA,NA,0.45,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,1,2,Burn,LowFrequency,2.5,Mixed,"Fairman, Thomas A.; Nitschke, Craig R.; Bennett, Lauren T.",Carbon stocks and stability are diminished by short-interval wildfires in fire-tolerant eucalypt forests - ScienceDirect,10.1016/j.foreco.2021.119919,Wildfire,eucalypts,TEMF,Australia,-37.8,146.7,1,1,All,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowFrequency,single burned,134,NA,NA,0,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411_2,134,NA,NA,NA,0,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,1,3,Burn,ModFrequency,2.5,Mixed,"Fairman, Thomas A.; Nitschke, Craig R.; Bennett, Lauren T.",Carbon stocks and stability are diminished by short-interval wildfires in fire-tolerant eucalypt forests - ScienceDirect,10.1016/j.foreco.2021.119919,Wildfire,eucalypts,TEMF,Australia,-37.8,146.7,1,1,All,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,ModFrequency,double burned,145,NA,NA,0.44,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411_3,145,NA,NA,NA,0.44,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,1,1,Control,Unburned,1,Mixed,"Fernandez, Helena Maria; Granja-Martins, Fernando M.; Pedras, Celestina M. G.; Fernandes, Patricia; Isidoro, Jorge M. G. P.",Sustainability | Free Full-Text | An Assessment of Forest Fires and CO2 Gross Primary Production from 1991 to 2019 in Mação (Portugal) | HTML (mdpi.com),10.3390/su13115816,Wildfire,Eucalypt forests,TEMF,Portugal,39.60397396,-7.976571451,0,0,All,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,5.4,day,NA,NA,NA,NA,NA,NA,NA,NA
421,2,2,Control,Unburned,2,Mixed,"Fernandez, Helena Maria; Granja-Martins, Fernando M.; Pedras, Celestina M. G.; Fernandes, Patricia; Isidoro, Jorge M. G. P.",Sustainability | Free Full-Text | An Assessment of Forest Fires and CO2 Gross Primary Production from 1991 to 2019 in Mação (Portugal) | HTML (mdpi.com),10.3390/su13115816,Wildfire,Eucalypt forests,TEMF,Portugal,39.60397396,-7.976571451,0,0,All,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,5.4,day,NA,NA,NA,NA,NA,NA,NA,NA
421,3,3,Control,Unburned,16,Mixed,"Fernandez, Helena Maria; Granja-Martins, Fernando M.; Pedras, Celestina M. G.; Fernandes, Patricia; Isidoro, Jorge M. G. P.",Sustainability | Free Full-Text | An Assessment of Forest Fires and CO2 Gross Primary Production from 1991 to 2019 in Mação (Portugal) | HTML (mdpi.com),10.3390/su13115816,Wildfire,Eucalypt forests,TEMF,Portugal,39.60397396,-7.976571451,0,0,All,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,5.3,day,NA,NA,NA,NA,NA,NA,NA,NA
421,1,4,Burn,Burned,1,Mixed,"Fernandez, Helena Maria; Granja-Martins, Fernando M.; Pedras, Celestina M. G.; Fernandes, Patricia; Isidoro, Jorge M. G. P.",Sustainability | Free Full-Text | An Assessment of Forest Fires and CO2 Gross Primary Production from 1991 to 2019 in Mação (Portugal) | HTML (mdpi.com),10.3390/su13115816,Wildfire,Eucalypt forests,TEMF,Portugal,39.60397396,-7.976571451,0,0,All,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,2.1,day,NA,NA,NA,NA,NA,NA,NA,NA
421,2,5,Burn,Burned,2,Mixed,"Fernandez, Helena Maria; Granja-Martins, Fernando M.; Pedras, Celestina M. G.; Fernandes, Patricia; Isidoro, Jorge M. G. P.",Sustainability | Free Full-Text | An Assessment of Forest Fires and CO2 Gross Primary Production from 1991 to 2019 in Mação (Portugal) | HTML (mdpi.com),10.3390/su13115816,Wildfire,Eucalypt forests,TEMF,Portugal,39.60397396,-7.976571451,0,0,All,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,1.2,day,NA,NA,NA,NA,NA,NA,NA,NA
